,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1398,"rolls/buns, other vegetables",butter,0.042602948652770714,0.05541433655312659,0.0056939501779359435,0.1336515513126492,2.4118587287337703,0.0033331360431357363,1.090306867725179
1399,butter,"rolls/buns, other vegetables",0.05541433655312659,0.042602948652770714,0.0056939501779359435,0.10275229357798166,2.4118587287337703,0.0033331360431357363,1.0670376134647035
1400,rolls/buns,"butter, other vegetables",0.18393492628368074,0.020030503304524657,0.0056939501779359435,0.03095632946379215,1.5454593922659685,0.002009641029193177,1.0112748542624728
1401,other vegetables,"butter, rolls/buns",0.1934926283680732,0.013421453990849009,0.0056939501779359435,0.029427220178665267,2.1925508367967645,0.003096997768725403,1.0164910520061798
1402,"butter, root vegetables",other vegetables,0.012913065582104729,0.1934926283680732,0.0066090493136756485,0.5118110236220472,2.645118979150202,0.004110466313904901,1.652039293504108
1403,"butter, other vegetables",root vegetables,0.020030503304524657,0.10899847483477376,0.0066090493136756485,0.3299492385786802,3.027099590878097,0.004425755003309564,1.3297522761935574
1404,"root vegetables, other vegetables",butter,0.047381799694966954,0.05541433655312659,0.0066090493136756485,0.13948497854077255,2.5171280072449504,0.003983418318885918,1.0976980527836484
1405,butter,"root vegetables, other vegetables",0.05541433655312659,0.047381799694966954,0.0066090493136756485,0.11926605504587157,2.5171280072449504,0.003983418318885918,1.0816185815963395
1406,root vegetables,"butter, other vegetables",0.10899847483477376,0.020030503304524657,0.0066090493136756485,0.060634328358208964,3.0270995908780973,0.004425755003309564,1.0432247273659876
1407,other vegetables,"butter, root vegetables",0.1934926283680732,0.012913065582104729,0.0066090493136756485,0.03415659485023647,2.645118979150202,0.004110466313904901,1.0219947966252747
1408,"butter, other vegetables",tropical fruit,0.020030503304524657,0.10493136756481952,0.005490594814438231,0.27411167512690354,2.6122948884429227,0.003388766709682822,1.2330665775505631
1409,"butter, tropical fruit",other vegetables,0.0099644128113879,0.1934926283680732,0.005490594814438231,0.5510204081632654,2.847759177238946,0.0035625543894182844,1.7963118731802008
1410,"other vegetables, tropical fruit",butter,0.035892221657346214,0.05541433655312659,0.005490594814438231,0.1529745042492918,2.7605582555812567,0.0035016511638786287,1.1151797297550046
1411,butter,"other vegetables, tropical fruit",0.05541433655312659,0.035892221657346214,0.005490594814438231,0.09908256880733946,2.7605582555812562,0.0035016511638786287,1.0701399983640454
1412,other vegetables,"butter, tropical fruit",0.1934926283680732,0.0099644128113879,0.005490594814438231,0.02837624802942722,2.847759177238946,0.0035625543894182844,1.0189495524174843
1413,tropical fruit,"butter, other vegetables",0.10493136756481952,0.020030503304524657,0.005490594814438231,0.05232558139534884,2.612294888442923,0.003388766709682822,1.03407824191179
1414,"butter, whipped/sour cream",other vegetables,0.010167768174885612,0.1934926283680732,0.005795627859684799,0.5700000000000001,2.94584866001051,0.0038282396708889358,1.8755985386788998
1415,"butter, other vegetables",whipped/sour cream,0.020030503304524657,0.07168276563294357,0.005795627859684799,0.2893401015228426,4.036397019116535,0.004359785985796657,1.3062749655022152
1416,"whipped/sour cream, other vegetables",butter,0.02887646161667514,0.05541433655312659,0.005795627859684799,0.2007042253521127,3.6218826721798685,0.004195457897194921,1.1817723718894806
1417,butter,"whipped/sour cream, other vegetables",0.05541433655312659,0.02887646161667514,0.005795627859684799,0.10458715596330276,3.6218826721798685,0.004195457897194921,1.0845539516780984
1418,whipped/sour cream,"butter, other vegetables",0.07168276563294357,0.020030503304524657,0.005795627859684799,0.08085106382978724,4.036397019116536,0.004359785985796657,1.066170517238133
1419,other vegetables,"butter, whipped/sour cream",0.1934926283680732,0.010167768174885612,0.005795627859684799,0.02995270625328429,2.94584866001051,0.0038282396708889358,1.0203958489508085
1420,"butter, other vegetables",whole milk,0.020030503304524657,0.25551601423487547,0.011489578037620742,0.5736040609137055,2.2448849737709087,0.0063714636701301,1.7459922047110656
1421,"butter, whole milk",other vegetables,0.02755465175394001,0.1934926283680732,0.011489578037620742,0.4169741697416974,2.154987367004516,0.006157956045983951,1.3833132766598235
1422,"other vegetables, whole milk",butter,0.07483477376715811,0.05541433655312659,0.011489578037620742,0.15353260869565216,2.7706297367371358,0.007342658698210353,1.1159150052919724
1423,butter,"other vegetables, whole milk",0.05541433655312659,0.07483477376715811,0.011489578037620742,0.2073394495412844,2.7706297367371358,0.007342658698210353,1.1671644636502287
1424,other vegetables,"butter, whole milk",0.1934926283680732,0.02755465175394001,0.011489578037620742,0.05937992643194955,2.154987367004516,0.006157956045983951,1.0338343562638281
1425,whole milk,"butter, other vegetables",0.25551601423487547,0.020030503304524657,0.011489578037620742,0.044966175885395934,2.2448849737709087,0.0063714636701301,1.0261097271648874
1426,"butter, yogurt",other vegetables,0.014641586171835282,0.1934926283680732,0.006405693950177936,0.4375,2.261068050446663,0.003572654958311892,1.4337908829012032
1427,"butter, other vegetables",yogurt,0.020030503304524657,0.13950177935943062,0.006405693950177936,0.3197969543147208,2.292422044960116,0.0036114030977317914,1.2650608169118818
1428,"yogurt, other vegetables",butter,0.04341637010676157,0.05541433655312659,0.006405693950177936,0.14754098360655737,2.6625056399458567,0.003999804605166746,1.1080716436588323
1429,butter,"yogurt, other vegetables",0.05541433655312659,0.04341637010676157,0.006405693950177936,0.11559633027522936,2.6625056399458567,0.003999804605166746,1.081614270314969
1430,yogurt,"butter, other vegetables",0.13950177935943062,0.020030503304524657,0.006405693950177936,0.04591836734693877,2.292422044960116,0.0036114030977317914,1.027133804023065
1431,other vegetables,"butter, yogurt",0.1934926283680732,0.014641586171835282,0.006405693950177936,0.03310562270099842,2.261068050446663,0.003572654958311892,1.0190962290842376
1432,"butter, rolls/buns",whole milk,0.013421453990849009,0.25551601423487547,0.0066090493136756485,0.49242424242424243,1.9271756562842912,0.003179652884697147,1.4667445689700962
1433,"butter, whole milk",rolls/buns,0.02755465175394001,0.18393492628368074,0.0066090493136756485,0.23985239852398524,1.304006821162739,0.0015407864745421987,1.0735613348404005
1434,"rolls/buns, whole milk",butter,0.05663446873411286,0.05541433655312659,0.0066090493136756485,0.11669658886894076,2.1058916541762063,0.003470687802735993,1.0693784848372123
1435,butter,"rolls/buns, whole milk",0.05541433655312659,0.05663446873411286,0.0066090493136756485,0.11926605504587157,2.1058916541762063,0.003470687802735993,1.0711129469581426
1436,rolls/buns,"butter, whole milk",0.18393492628368074,0.02755465175394001,0.0066090493136756485,0.0359314538419016,1.304006821162739,0.0015407864745421987,1.0086890108813775
1437,whole milk,"butter, rolls/buns",0.25551601423487547,0.013421453990849009,0.0066090493136756485,0.02586549940310386,1.9271756562842914,0.003179652884697147,1.0127744632847209
1438,"butter, root vegetables",whole milk,0.012913065582104729,0.25551601423487547,0.008235892221657347,0.6377952755905512,2.4961068585089814,0.0049363971725643946,2.05542317809067
1439,"butter, whole milk",root vegetables,0.02755465175394001,0.10899847483477376,0.008235892221657347,0.2988929889298893,2.7421758825797213,0.0052324772058745615,1.2708495437882963
1440,"root vegetables, whole milk",butter,0.048906964921199794,0.05541433655312659,0.008235892221657347,0.1683991683991684,3.038909763680406,0.005525745207722026,1.1358642602948652
1441,butter,"root vegetables, whole milk",0.05541433655312659,0.048906964921199794,0.008235892221657347,0.14862385321100918,3.0389097636804063,0.005525745207722026,1.1171243623231597
1442,root vegetables,"butter, whole milk",0.10899847483477376,0.02755465175394001,0.008235892221657347,0.07555970149253732,2.742175882579722,0.0052324772058745615,1.0519287722702082
1443,whole milk,"butter, root vegetables",0.25551601423487547,0.012913065582104729,0.008235892221657347,0.03223239156386789,2.496106858508982,0.0049363971725643946,1.019962773927702
1444,"butter, tropical fruit",whole milk,0.0099644128113879,0.25551601423487547,0.0062023385866802234,0.6224489795918368,2.4360468421351826,0.003656271540923457,1.971876502837357
1445,"butter, whole milk",tropical fruit,0.02755465175394001,0.10493136756481952,0.0062023385866802234,0.2250922509225092,2.1451378757973623,0.0033109912953669454,1.1550647589996852
1446,"whole milk, tropical fruit",butter,0.04229791560752415,0.05541433655312659,0.0062023385866802234,0.1466346153846154,2.6461494354269584,0.0038584276557091343,1.1068947492785899
1447,butter,"whole milk, tropical fruit",0.05541433655312659,0.04229791560752415,0.0062023385866802234,0.11192660550458715,2.6461494354269584,0.0038584276557091343,1.0784042065989654
1448,tropical fruit,"butter, whole milk",0.10493136756481952,0.02755465175394001,0.0062023385866802234,0.05910852713178295,2.1451378757973627,0.0033109912953669454,1.0335361476724345
1449,whole milk,"butter, tropical fruit",0.25551601423487547,0.0099644128113879,0.0062023385866802234,0.02427377636291285,2.4360468421351826,0.003656271540923457,1.0146653469025213
1450,"butter, whipped/sour cream",whole milk,0.010167768174885612,0.25551601423487547,0.006710726995424504,0.66,2.5830083565459607,0.004112699397713518,2.189658781662131
1451,"butter, whole milk",whipped/sour cream,0.02755465175394001,0.07168276563294357,0.006710726995424504,0.24354243542435425,3.397503336735495,0.004735533351649445,1.2271901000657186
1452,"whipped/sour cream, whole milk",butter,0.032231825114387394,0.05541433655312659,0.006710726995424504,0.20820189274447948,3.7571846149393684,0.0049246217908143234,1.1929627701699557
1453,butter,"whipped/sour cream, whole milk",0.05541433655312659,0.032231825114387394,0.006710726995424504,0.12110091743119267,3.7571846149393684,0.0049246217908143234,1.1011141029491835
1454,whipped/sour cream,"butter, whole milk",0.07168276563294357,0.02755465175394001,0.006710726995424504,0.09361702127659574,3.397503336735495,0.004735533351649445,1.0728857128536342
1455,whole milk,"butter, whipped/sour cream",0.25551601423487547,0.010167768174885612,0.006710726995424504,0.02626343016315161,2.583008356545961,0.004112699397713518,1.0165297909998008
1456,"butter, yogurt",whole milk,0.014641586171835282,0.25551601423487547,0.009354346720894764,0.6388888888888888,2.500386877127824,0.005613186980190943,2.0616479605803444
1457,"butter, whole milk",yogurt,0.02755465175394001,0.13950177935943062,0.009354346720894764,0.33948339483394835,2.433541682355599,0.005510423771590676,1.3027654625340466
1458,"yogurt, whole milk",butter,0.05602440264361973,0.05541433655312659,0.009354346720894764,0.16696914700544463,3.0131037812817394,0.006249791617613345,1.1339143803033274
1459,butter,"yogurt, whole milk",0.05541433655312659,0.05602440264361973,0.009354346720894764,0.1688073394495413,3.01310378128174,0.006249791617613345,1.1356880807046958
1460,yogurt,"butter, whole milk",0.13950177935943062,0.02755465175394001,0.009354346720894764,0.06705539358600582,2.4335416823555986,0.005510423771590676,1.0423398576512457
1461,whole milk,"butter, yogurt",0.25551601423487547,0.014641586171835282,0.009354346720894764,0.03660962992439315,2.500386877127824,0.005613186980190943,1.022802847563064
1462,"chicken, root vegetables",other vegetables,0.010879511947127605,0.1934926283680732,0.0056939501779359435,0.5233644859813085,2.7048290696932047,0.003588844815924369,1.6920840934238466
1463,"chicken, other vegetables",root vegetables,0.017895271987798677,0.10899847483477376,0.0056939501779359435,0.31818181818181823,2.9191400949796478,0.0037433928245124374,1.3068022369089987
1464,"root vegetables, other vegetables",chicken,0.047381799694966954,0.04290798169801729,0.0056939501779359435,0.1201716738197425,2.800683440798975,0.0036608927838051803,1.0878167817773756
1465,chicken,"root vegetables, other vegetables",0.04290798169801729,0.047381799694966954,0.0056939501779359435,0.13270142180094788,2.800683440798975,0.0036608927838051803,1.0983739905156393
1466,root vegetables,"chicken, other vegetables",0.10899847483477376,0.017895271987798677,0.0056939501779359435,0.05223880597014926,2.9191400949796478,0.0037433928245124374,1.036236484674291
1467,other vegetables,"chicken, root vegetables",0.1934926283680732,0.010879511947127605,0.0056939501779359435,0.029427220178665267,2.7048290696932047,0.003588844815924369,1.0191100643013624
1468,"chicken, other vegetables",whole milk,0.017895271987798677,0.25551601423487547,0.008439247585155059,0.4715909090909091,1.8456413015953406,0.0038667190131837234,1.4089159300501284
1469,"chicken, whole milk",other vegetables,0.01759023894255211,0.1934926283680732,0.008439247585155059,0.4797687861271676,2.4795197118027814,0.005035666018538214,1.5502863921369257
1470,"other vegetables, whole milk",chicken,0.07483477376715811,0.04290798169801729,0.008439247585155059,0.11277173913043478,2.6282228776014835,0.005228238481978575,1.0787438368610403
1471,chicken,"other vegetables, whole milk",0.04290798169801729,0.07483477376715811,0.008439247585155059,0.19668246445497628,2.6282228776014835,0.005228238481978575,1.1516806061069595
1472,other vegetables,"chicken, whole milk",0.1934926283680732,0.01759023894255211,0.008439247585155059,0.043615344193378876,2.479519711802782,0.005035666018538214,1.0272119644463316
1473,whole milk,"chicken, other vegetables",0.25551601423487547,0.017895271987798677,0.008439247585155059,0.033028253083963385,1.8456413015953403,0.0038667190131837234,1.0156498689278444
1474,"rolls/buns, chicken",whole milk,0.009659379766141332,0.25551601423487547,0.0052872394509405184,0.5473684210526316,2.1422078874065384,0.0028191132331150818,1.644790201108996
1475,"rolls/buns, whole milk",chicken,0.05663446873411286,0.04290798169801729,0.0052872394509405184,0.0933572710951526,2.175755358343189,0.0028571687030202715,1.0556440677112957
1476,"chicken, whole milk",rolls/buns,0.01759023894255211,0.18393492628368074,0.0052872394509405184,0.3005780346820809,1.6341542128790854,0.0020517801477298657,1.1667707252307704
1477,rolls/buns,"chicken, whole milk",0.18393492628368074,0.01759023894255211,0.0052872394509405184,0.02874516307352128,1.6341542128790854,0.0020517801477298657,1.0114850641735478
1478,chicken,"rolls/buns, whole milk",0.04290798169801729,0.05663446873411286,0.0052872394509405184,0.12322274881516587,2.175755358343189,0.0028571687030202715,1.075946632957309
1479,whole milk,"rolls/buns, chicken",0.25551601423487547,0.009659379766141332,0.0052872394509405184,0.020692399522483085,2.1422078874065384,0.0028191132331150818,1.0112661432944685
1480,"chicken, root vegetables",whole milk,0.010879511947127605,0.25551601423487547,0.005998983223182512,0.5514018691588786,2.157993387655221,0.0032190936936317568,1.659578884934757
1481,"chicken, whole milk",root vegetables,0.01759023894255211,0.10899847483477376,0.005998983223182512,0.34104046242774566,3.1288553619187303,0.004081674006465088,1.3521338934524925
1482,"root vegetables, whole milk",chicken,0.048906964921199794,0.04290798169801729,0.005998983223182512,0.12266112266112267,2.8587017568060222,0.0039004840674380977,1.0909034616190847
1483,chicken,"root vegetables, whole milk",0.04290798169801729,0.048906964921199794,0.005998983223182512,0.13981042654028436,2.8587017568060222,0.0039004840674380977,1.1056784044166768
1484,root vegetables,"chicken, whole milk",0.10899847483477376,0.01759023894255211,0.005998983223182512,0.05503731343283583,3.1288553619187303,0.004081674006465088,1.0396280985721462
1485,whole milk,"chicken, root vegetables",0.25551601423487547,0.010879511947127605,0.005998983223182512,0.02347791484281735,2.157993387655221,0.0032190936936317568,1.0129012984828314
1486,"chocolate, other vegetables",whole milk,0.012709710218607015,0.25551601423487547,0.005490594814438231,0.43200000000000005,1.6906963788300837,0.0022430603172994986,1.3107112425442335
1487,"chocolate, whole milk",other vegetables,0.016675139806812404,0.1934926283680732,0.005490594814438231,0.32926829268292684,1.701709752252541,0.0022640781848130144,1.2024291722512364
1488,"other vegetables, whole milk",chocolate,0.07483477376715811,0.04961870869344179,0.005490594814438231,0.07336956521739131,1.478667364575909,0.0017773899747459934,1.0256314228762857
1489,chocolate,"other vegetables, whole milk",0.04961870869344179,0.07483477376715811,0.005490594814438231,0.11065573770491804,1.478667364575909,0.0017773899747459934,1.0402779502341633
1490,other vegetables,"chocolate, whole milk",0.1934926283680732,0.016675139806812404,0.005490594814438231,0.02837624802942722,1.701709752252541,0.0022640781848130144,1.0120428388034808
1491,whole milk,"chocolate, other vegetables",0.25551601423487547,0.012709710218607015,0.005490594814438231,0.02148826104257859,1.6906963788300837,0.0022430603172994986,1.0089713290852544
1492,"chocolate, soda",whole milk,0.013523131672597865,0.25551601423487547,0.005083884087442806,0.37593984962406013,1.4712966259660292,0.0016285073824871947,1.192968314539296
1493,"chocolate, whole milk",soda,0.016675139806812404,0.17437722419928825,0.005083884087442806,0.3048780487804878,1.7483822797411648,0.002176119494795803,1.1877380283448837
1494,"soda, whole milk",chocolate,0.040061006609049314,0.04961870869344179,0.005083884087442806,0.12690355329949238,2.5575746858616957,0.003096108670542342,1.0885181069034418
1495,chocolate,"soda, whole milk",0.04961870869344179,0.040061006609049314,0.005083884087442806,0.10245901639344263,2.557574685861696,0.003096108670542342,1.0695210702620639
1496,soda,"chocolate, whole milk",0.17437722419928825,0.016675139806812404,0.005083884087442806,0.029154518950437316,1.7483822797411648,0.002176119494795803,1.012854135274064
1497,whole milk,"chocolate, soda",0.25551601423487547,0.013523131672597865,0.005083884087442806,0.01989653800238758,1.471296625966029,0.0016285073824871947,1.0065027893247103
1498,"citrus fruit, domestic eggs",whole milk,0.010371123538383325,0.25551601423487547,0.0056939501779359435,0.5490196078431373,2.148670052979409,0.0030439620282707376,1.650812316261798
1499,"citrus fruit, whole milk",domestic eggs,0.030503304524656837,0.06344687341128623,0.0056939501779359435,0.18666666666666668,2.942094017094017,0.0037586108771341265,1.1514997458057956
1500,"domestic eggs, whole milk",citrus fruit,0.029994916115912557,0.08276563294356888,0.0056939501779359435,0.18983050847457628,2.2935909715570735,0.003211401960513186,1.1321512061993606
1501,citrus fruit,"domestic eggs, whole milk",0.08276563294356888,0.029994916115912557,0.0056939501779359435,0.06879606879606881,2.293590971557074,0.003211401960513186,1.0416677286037561
1502,domestic eggs,"citrus fruit, whole milk",0.06344687341128623,0.030503304524656837,0.0056939501779359435,0.08974358974358974,2.9420940170940173,0.0037586108771341265,1.0650808767193911
1503,whole milk,"citrus fruit, domestic eggs",0.25551601423487547,0.010371123538383325,0.0056939501779359435,0.022284122562674095,2.148670052979409,0.0030439620282707376,1.0121845203695738
1504,"citrus fruit, other vegetables",pip fruit,0.02887646161667514,0.07564819522114896,0.005897305541433655,0.20422535211267603,2.699672497349689,0.0037128533357593994,1.1615748343238659
1505,"citrus fruit, pip fruit",other vegetables,0.013828164717844434,0.1934926283680732,0.005897305541433655,0.4264705882352941,2.204066334889184,0.0032216576046712802,1.4062179813069493
1506,"other vegetables, pip fruit",citrus fruit,0.026131164209456024,0.08276563294356888,0.005897305541433655,0.22568093385214008,2.726746909626287,0.0037345431960856936,1.184569006701019
1507,citrus fruit,"other vegetables, pip fruit",0.08276563294356888,0.026131164209456024,0.005897305541433655,0.07125307125307126,2.7267469096262875,0.0037345431960856936,1.0485836406527815
1508,other vegetables,"citrus fruit, pip fruit",0.1934926283680732,0.013828164717844434,0.005897305541433655,0.03047819232790331,2.204066334889184,0.0032216576046712802,1.0171734431121637
1509,pip fruit,"citrus fruit, other vegetables",0.07564819522114896,0.02887646161667514,0.005897305541433655,0.07795698924731183,2.6996724973496895,0.0037128533357593994,1.053230193232061
1510,"rolls/buns, citrus fruit",other vegetables,0.01677681748856126,0.1934926283680732,0.005998983223182512,0.3575757575757576,1.8480071338715587,0.0027527927116693367,1.2554124181063013
1511,"rolls/buns, other vegetables",citrus fruit,0.042602948652770714,0.08276563294356888,0.005998983223182512,0.14081145584725538,1.7013276022822565,0.0024729232126735785,1.067558888324013
1512,"citrus fruit, other vegetables",rolls/buns,0.02887646161667514,0.18393492628368074,0.005998983223182512,0.20774647887323944,1.1294563956430679,0.0006875933843858333,1.0300554708241543
1513,rolls/buns,"citrus fruit, other vegetables",0.18393492628368074,0.02887646161667514,0.005998983223182512,0.0326147042564953,1.1294563956430679,0.0006875933843858333,1.0038642748202484
1514,citrus fruit,"rolls/buns, other vegetables",0.08276563294356888,0.042602948652770714,0.005998983223182512,0.07248157248157248,1.7013276022822563,0.0024729232126735785,1.03221350966443
1515,other vegetables,"rolls/buns, citrus fruit",0.1934926283680732,0.01677681748856126,0.005998983223182512,0.031003678402522335,1.8480071338715587,0.0027527927116693367,1.0146820587414684
1516,"citrus fruit, root vegetables",other vegetables,0.017691916624300967,0.1934926283680732,0.010371123538383325,0.5862068965517241,3.0296084222733612,0.006947868089878522,1.9490594814438227
1517,"citrus fruit, other vegetables",root vegetables,0.02887646161667514,0.10899847483477376,0.010371123538383325,0.3591549295774648,3.295045459323103,0.007223633263540849,1.3903540282798035
1518,"root vegetables, other vegetables",citrus fruit,0.047381799694966954,0.08276563294356888,0.010371123538383325,0.21888412017167383,2.644625702565617,0.006449538896623986,1.1742615798030134
1519,citrus fruit,"root vegetables, other vegetables",0.08276563294356888,0.047381799694966954,0.010371123538383325,0.12530712530712532,2.644625702565617,0.006449538896623986,1.0890887851801923
1520,root vegetables,"citrus fruit, other vegetables",0.10899847483477376,0.02887646161667514,0.010371123538383325,0.0951492537313433,3.295045459323103,0.007223633263540849,1.073241683656623
1521,other vegetables,"citrus fruit, root vegetables",0.1934926283680732,0.017691916624300967,0.010371123538383325,0.053599579611140306,3.0296084222733612,0.006947868089878522,1.0379413007573322
1522,"citrus fruit, other vegetables",tropical fruit,0.02887646161667514,0.10493136756481952,0.009049313675648195,0.3133802816901408,2.986526231029588,0.006019267067777454,1.3035871364696985
1523,"citrus fruit, tropical fruit",other vegetables,0.0199288256227758,0.1934926283680732,0.009049313675648195,0.45408163265306123,2.3467645071691314,0.005193232825608302,1.477340605979978
1524,"other vegetables, tropical fruit",citrus fruit,0.035892221657346214,0.08276563294356888,0.009049313675648195,0.2521246458923513,3.0462480250015664,0.0060786712324270645,1.226453528677728
1525,citrus fruit,"other vegetables, tropical fruit",0.08276563294356888,0.035892221657346214,0.009049313675648195,0.10933660933660934,3.046248025001566,0.0060786712324270645,1.082460319408166
1526,other vegetables,"citrus fruit, tropical fruit",0.1934926283680732,0.0199288256227758,0.009049313675648195,0.04676826064109301,2.3467645071691314,0.005193232825608302,1.0281562540462281
1527,tropical fruit,"citrus fruit, other vegetables",0.10493136756481952,0.02887646161667514,0.009049313675648195,0.08624031007751938,2.9865262310295884,0.006019267067777454,1.0627778277959612
1528,"citrus fruit, whipped/sour cream",other vegetables,0.010879511947127605,0.1934926283680732,0.0056939501779359435,0.5233644859813085,2.7048290696932047,0.003588844815924369,1.6920840934238466
1529,"citrus fruit, other vegetables",whipped/sour cream,0.02887646161667514,0.07168276563294357,0.0056939501779359435,0.1971830985915493,2.7507741484367196,0.0036240055475591287,1.1563249761414212
1530,"whipped/sour cream, other vegetables",citrus fruit,0.02887646161667514,0.08276563294356888,0.0056939501779359435,0.1971830985915493,2.3824272415821715,0.003303971555061153,1.1425200010702914
1531,citrus fruit,"whipped/sour cream, other vegetables",0.08276563294356888,0.02887646161667514,0.0056939501779359435,0.06879606879606881,2.3824272415821715,0.003303971555061153,1.0428688129868422
1532,whipped/sour cream,"citrus fruit, other vegetables",0.07168276563294357,0.02887646161667514,0.0056939501779359435,0.07943262411347518,2.7507741484367196,0.0036240055475591287,1.0549184816028414
1533,other vegetables,"citrus fruit, whipped/sour cream",0.1934926283680732,0.010879511947127605,0.0056939501779359435,0.029427220178665267,2.7048290696932047,0.003588844815924369,1.0191100643013624
1534,"citrus fruit, other vegetables",whole milk,0.02887646161667514,0.25551601423487547,0.013014743263853584,0.45070422535211263,1.7638981521440618,0.005636344886354384,1.3553426407518934
1535,"citrus fruit, whole milk",other vegetables,0.030503304524656837,0.1934926283680732,0.013014743263853584,0.42666666666666664,2.2050796987213173,0.007112578697465992,1.4066989040091744
1536,"other vegetables, whole milk",citrus fruit,0.07483477376715811,0.08276563294356888,0.013014743263853584,0.17391304347826086,2.1012712317060145,0.006820995846825958,1.1103363390683114
1537,citrus fruit,"other vegetables, whole milk",0.08276563294356888,0.07483477376715811,0.013014743263853584,0.15724815724815724,2.1012712317060145,0.006820995846825958,1.0977908078039844
1538,other vegetables,"citrus fruit, whole milk",0.1934926283680732,0.030503304524656837,0.013014743263853584,0.06726221755123489,2.2050796987213173,0.007112578697465992,1.0394096966138466
1539,whole milk,"citrus fruit, other vegetables",0.25551601423487547,0.02887646161667514,0.013014743263853584,0.05093513728611221,1.7638981521440618,0.005636344886354384,1.0232425375082999
1540,"yogurt, citrus fruit",other vegetables,0.021657346212506354,0.1934926283680732,0.007625826131164209,0.35211267605633806,1.8197730788303126,0.0034352892890290197,1.2448265953449305
1541,"yogurt, other vegetables",citrus fruit,0.04341637010676157,0.08276563294356888,0.007625826131164209,0.1756440281030445,2.1221855238248684,0.004032442779165845,1.1126678259462957
1542,"citrus fruit, other vegetables",yogurt,0.02887646161667514,0.13950177935943062,0.007625826131164209,0.2640845070422535,1.893054757114113,0.003597508354033727,1.169289448143166
1543,yogurt,"citrus fruit, other vegetables",0.13950177935943062,0.02887646161667514,0.007625826131164209,0.05466472303206996,1.893054757114113,0.003597508354033727,1.027279487017673
1544,citrus fruit,"yogurt, other vegetables",0.08276563294356888,0.04341637010676157,0.007625826131164209,0.09213759213759214,2.122185523824868,0.004032442779165845,1.0536658656740137
1545,other vegetables,"yogurt, citrus fruit",0.1934926283680732,0.021657346212506354,0.007625826131164209,0.03941145559642669,1.8197730788303124,0.0034352892890290197,1.0184825329089717
1546,"citrus fruit, pip fruit",tropical fruit,0.013828164717844434,0.10493136756481952,0.005592272496187087,0.4044117647058823,3.8540597925216593,0.004141264261432084,1.5028312840886977
1547,"tropical fruit, pip fruit",citrus fruit,0.02043721403152008,0.08276563294356888,0.005592272496187087,0.27363184079601993,3.306104612074762,0.00390077354126514,1.2627678614954976
1548,"citrus fruit, tropical fruit",pip fruit,0.0199288256227758,0.07564819522114896,0.005592272496187087,0.28061224489795916,3.709437403993855,0.004084692804947107,1.28491456550819
1549,pip fruit,"citrus fruit, tropical fruit",0.07564819522114896,0.0199288256227758,0.005592272496187087,0.07392473118279569,3.709437403993855,0.004084692804947107,1.0583061737832435
1550,citrus fruit,"tropical fruit, pip fruit",0.08276563294356888,0.02043721403152008,0.005592272496187087,0.06756756756756757,3.3061046120747615,0.00390077354126514,1.0505455965459058
1551,tropical fruit,"citrus fruit, pip fruit",0.10493136756481952,0.013828164717844434,0.005592272496187087,0.05329457364341085,3.8540597925216593,0.004141264261432084,1.0416881617309974
1552,"citrus fruit, pip fruit",whole milk,0.013828164717844434,0.25551601423487547,0.005185561769191663,0.375,1.4676183844011141,0.0016522442363047216,1.1911743772241992
1553,"whole milk, pip fruit",citrus fruit,0.030096593797661414,0.08276563294356888,0.005185561769191663,0.17229729729729729,2.081749286141178,0.002694598134082726,1.1081688679538924
1554,"citrus fruit, whole milk",pip fruit,0.030503304524656837,0.07564819522114896,0.005185561769191663,0.17,2.247244623655914,0.0028780418336202657,1.1136768732275315
1555,pip fruit,"citrus fruit, whole milk",0.07564819522114896,0.030503304524656837,0.005185561769191663,0.06854838709677419,2.247244623655914,0.0028780418336202657,1.0408449371337019
1556,citrus fruit,"whole milk, pip fruit",0.08276563294356888,0.030096593797661414,0.005185561769191663,0.06265356265356266,2.081749286141178,0.002694598134082726,1.0347331227374885
1557,whole milk,"citrus fruit, pip fruit",0.25551601423487547,0.013828164717844434,0.005185561769191663,0.020294468762435337,1.4676183844011141,0.0016522442363047216,1.0066002526661482
1558,"rolls/buns, citrus fruit",whole milk,0.01677681748856126,0.25551601423487547,0.007219115404168785,0.43030303030303035,1.6840550350299655,0.0029323698679456587,1.3068069962898465
1559,"rolls/buns, whole milk",citrus fruit,0.05663446873411286,0.08276563294356888,0.007219115404168785,0.12746858168761221,1.540114865967649,0.0025317277529671722,1.0512336264412183
1560,"citrus fruit, whole milk",rolls/buns,0.030503304524656837,0.18393492628368074,0.007219115404168785,0.23666666666666666,1.2866869356919106,0.001608492335017364,1.0690808825977982
1561,rolls/buns,"citrus fruit, whole milk",0.18393492628368074,0.030503304524656837,0.007219115404168785,0.03924820342730791,1.2866869356919108,0.001608492335017364,1.0091021416081103
1562,citrus fruit,"rolls/buns, whole milk",0.08276563294356888,0.05663446873411286,0.007219115404168785,0.08722358722358724,1.540114865967649,0.0025317277529671722,1.0335121701890069
1563,whole milk,"rolls/buns, citrus fruit",0.25551601423487547,0.01677681748856126,0.007219115404168785,0.02825308396339037,1.6840550350299655,0.0029323698679456587,1.0118099335181185
